[2021-02-02 13:00:55] main.ERROR: Error: Application is not installed yet.  [] []
[2021-02-08 16:54:39] main.INFO: Reference to undeclared plugin with name 'stockedProductsFilterPlugin'. [] []
[2021-02-08 16:54:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/save/key/03cc01a2e34392ad869415acfa86b96655bdc7c9a11f4837df67b6cbf46af16d/","invalidateInfo":{"tags":["cat_c_11","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:54:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/save/key/03cc01a2e34392ad869415acfa86b96655bdc7c9a11f4837df67b6cbf46af16d/","invalidateInfo":{"tags":["cat_c_11"],"mode":"matchingTag"}} []
[2021-02-08 16:54:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/save/key/03cc01a2e34392ad869415acfa86b96655bdc7c9a11f4837df67b6cbf46af16d/","invalidateInfo":{"tags":["cat_c_11"],"mode":"matchingTag"}} []
[2021-02-08 16:55:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/save/key/03cc01a2e34392ad869415acfa86b96655bdc7c9a11f4837df67b6cbf46af16d/","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-08 16:55:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/save/key/03cc01a2e34392ad869415acfa86b96655bdc7c9a11f4837df67b6cbf46af16d/","invalidateInfo":{"tags":["cat_c_11","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:55:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/save/key/03cc01a2e34392ad869415acfa86b96655bdc7c9a11f4837df67b6cbf46af16d/","invalidateInfo":{"tags":["cat_c_p_11","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:55:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/save/key/03cc01a2e34392ad869415acfa86b96655bdc7c9a11f4837df67b6cbf46af16d/","invalidateInfo":{"tags":["cat_c_11","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:55:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/save/key/03cc01a2e34392ad869415acfa86b96655bdc7c9a11f4837df67b6cbf46af16d/","invalidateInfo":{"tags":["cat_c_11"],"mode":"matchingTag"}} []
[2021-02-08 16:55:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/save/key/03cc01a2e34392ad869415acfa86b96655bdc7c9a11f4837df67b6cbf46af16d/","invalidateInfo":{"tags":["cat_c_11"],"mode":"matchingTag"}} []
[2021-02-08 16:55:33] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_c65ed9481ad67025bf2dcac4c8ebd1e77bf8d8ca"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c_p_5","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c_5","cat_c_p_5"],"mode":"matchingTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c_5","cat_c_p_5"],"mode":"matchingTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c_3","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c_p_3","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c_3"],"mode":"matchingTag"}} []
[2021-02-08 16:57:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/3/","invalidateInfo":{"tags":["cat_c_3"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c_6","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c_p_6","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c_6","cat_c_p_6"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c_6","cat_c_p_6"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c_4","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c_p_4","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c_4"],"mode":"matchingTag"}} []
[2021-02-08 16:57:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/catalog/category/delete/key/4360365b19981b2554faf0f471779e6733c2f8136d4babcde54453e4114e62c8/id/4/","invalidateInfo":{"tags":["cat_c_4"],"mode":"matchingTag"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_4"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_3"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_4"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_1"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_2"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_3"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_4"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_outdated_1"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_outdated_2"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_outdated_3"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_outdated_4"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_replica_1"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_replica_2"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_replica_3"}} []
[2021-02-08 16:58:06] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_category_product_index_store1_replica_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producted31f84d_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producted31f84d_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producted31f84d_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producted31f84d_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp09e42163_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp09e42163_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp09e42163_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp09e42163_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price5afb074b_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price5afb074b_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price5afb074b_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price5afb074b_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__tempab4ce160_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__tempab4ce160_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__tempab4ce160_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__tempab4ce160_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websiteb9a16a57_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websiteb9a16a57_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websiteb9a16a57_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websiteb9a16a57_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp3d101e51_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp3d101e51_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp3d101e51_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp3d101e51_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producted31f84d_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producted31f84d_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producted31f84d_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_producted31f84d_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price5afb074b_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price5afb074b_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price5afb074b_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price5afb074b_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websiteb9a16a57_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websiteb9a16a57_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websiteb9a16a57_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_websiteb9a16a57_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["cat_p","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML","FPC"],"mode":"matchingTag"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["cat_c","cat_p","BLOCK_HTML"],"mode":"matchingAnyTag"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_outdated_1"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_outdated_2"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_outdated_3"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_outdated_4"}} []
[2021-02-08 16:58:07] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_replica_1"}} []
